time	V(a)	V(b)	V(cin)	V(cout)	V(s0)	V(s1)	V(s2)	V(s3)
1.019918806410986e-002	5.000000e+000	9.959403e-001	5.000000e+000	5.000000e+000	4.323382e-008	5.000000e+000	4.323027e-008	4.291543e-008
1.023825056410986e-002	5.000000e+000	1.191253e+000	5.000000e+000	5.000000e+000	1.265238e-008	5.000000e+000	1.265666e-008	1.305567e-008
1.027731306410986e-002	5.000000e+000	1.386565e+000	5.000000e+000	5.000000e+000	1.973665e-006	5.000000e+000	1.973046e-006	1.972428e-006
1.031637556410986e-002	5.000000e+000	1.581878e+000	5.000000e+000	5.000000e+000	9.414825e-004	5.000000e+000	9.048956e-004	9.048983e-004
1.035543806410986e-002	5.000000e+000	1.777190e+000	5.000000e+000	5.000000e+000	1.709601e-002	5.000000e+000	1.510278e-002	1.510277e-002
1.039037539884775e-002	5.000000e+000	1.951877e+000	5.000000e+000	5.000000e+000	5.881774e-002	5.000000e+000	5.132597e-002	5.132564e-002
1.039113154802816e-002	5.000000e+000	1.955658e+000	5.000000e+000	5.000000e+000	6.134912e-002	5.000000e+000	5.344380e-002	5.344357e-002
1.039264384638897e-002	5.000000e+000	1.963219e+000	5.000000e+000	5.000000e+000	7.014122e-002	5.000000e+000	6.067806e-002	6.067806e-002
1.039566844311059e-002	5.000000e+000	1.978342e+000	5.000000e+000	5.000000e+000	9.358931e-002	5.000000e+000	7.976178e-002	7.976178e-002
1.039792185071585e-002	5.000000e+000	1.989609e+000	5.000000e+000	5.000000e+000	1.205704e-001	5.000000e+000	1.014128e-001	1.014128e-001
1.039958785803804e-002	5.000000e+000	1.997939e+000	5.000000e+000	5.000000e+000	1.570332e-001	5.000000e+000	1.302119e-001	1.302119e-001
1.040078194700325e-002	5.000000e+000	2.003910e+000	5.000000e+000	5.000000e+000	2.125728e-001	5.000000e+000	1.732716e-001	1.732716e-001
1.040169922036665e-002	5.000000e+000	2.008496e+000	5.000000e+000	5.000000e+000	3.100662e-001	5.000000e+000	2.463214e-001	2.463214e-001
1.040280451963812e-002	5.000000e+000	2.014023e+000	5.000000e+000	5.000000e+000	5.051215e-001	5.000000e+000	3.888697e-001	3.888697e-001
1.040293648425482e-002	5.000000e+000	2.014683e+000	5.000000e+000	5.000000e+000	5.411568e-001	5.000000e+000	4.138750e-001	4.138750e-001
1.040320041348823e-002	5.000000e+000	2.016002e+000	5.000000e+000	5.000000e+000	6.543547e-001	5.000000e+000	4.848592e-001	4.848592e-001
1.040361683036263e-002	5.000000e+000	2.018084e+000	5.000000e+000	5.000000e+000	9.045864e-001	5.000000e+000	6.251526e-001	6.251526e-001
1.040368648568252e-002	5.000000e+000	2.018432e+000	5.000000e+000	5.000000e+000	9.870650e-001	5.000000e+000	6.562011e-001	6.562011e-001
1.040378551765794e-002	5.000000e+000	2.018928e+000	5.000000e+000	5.000000e+000	1.178031e+000	5.000000e+000	7.099320e-001	7.099320e-001
1.040379022398095e-002	5.000000e+000	2.018951e+000	5.000000e+000	5.000000e+000	1.194701e+000	5.000000e+000	7.127324e-001	7.127324e-001
1.040379963662698e-002	5.000000e+000	2.018998e+000	5.000000e+000	5.000000e+000	1.257133e+000	5.000000e+000	7.187431e-001	7.187431e-001
1.040381846191902e-002	5.000000e+000	2.019092e+000	5.000000e+000	5.000000e+000	1.473216e+000	5.000000e+000	7.311993e-001	7.311993e-001
1.040384269989863e-002	5.000000e+000	2.019213e+000	5.000000e+000	5.000000e+000	1.898830e+000	5.000000e+000	7.479740e-001	7.479740e-001
1.040385918344579e-002	5.000000e+000	2.019296e+000	5.000000e+000	5.000000e+000	2.271703e+000	5.000000e+000	7.599787e-001	7.599787e-001
1.040387402220724e-002	5.000000e+000	2.019370e+000	5.000000e+000	5.000000e+000	2.648238e+000	5.000000e+000	7.712419e-001	7.712419e-001
1.040387680068257e-002	5.000000e+000	2.019384e+000	5.000000e+000	5.000000e+000	2.724483e+000	5.000000e+000	7.734149e-001	7.734149e-001
1.040388235763323e-002	5.000000e+000	2.019412e+000	5.000000e+000	5.000000e+000	2.892695e+000	5.000000e+000	7.778676e-001	7.778676e-001
1.040389037138979e-002	5.000000e+000	2.019452e+000	5.000000e+000	5.000000e+000	3.142882e+000	5.000000e+000	7.844099e-001	7.844099e-001
1.040389683166995e-002	5.000000e+000	2.019484e+000	5.000000e+000	5.000000e+000	3.300572e+000	5.000000e+000	7.898088e-001	7.898088e-001
1.040390466259415e-002	5.000000e+000	2.019523e+000	5.000000e+000	5.000000e+000	3.406654e+000	5.000000e+000	7.965192e-001	7.965192e-001
1.040391142698221e-002	5.000000e+000	2.019557e+000	5.000000e+000	5.000000e+000	3.461162e+000	5.000000e+000	8.024690e-001	8.024690e-001
1.040391947922890e-002	5.000000e+000	2.019597e+000	5.000000e+000	5.000000e+000	3.512710e+000	5.000000e+000	8.098169e-001	8.098169e-001
1.040393558372227e-002	5.000000e+000	2.019678e+000	5.000000e+000	5.000000e+000	3.595670e+000	5.000000e+000	8.255004e-001	8.255004e-001
1.040396641122100e-002	5.000000e+000	2.019832e+000	5.000000e+000	5.000000e+000	3.720613e+000	5.000000e+000	8.605055e-001	8.605055e-001
1.040402501149533e-002	5.000000e+000	2.020125e+000	5.000000e+000	5.000000e+000	3.909757e+000	5.000000e+000	9.452789e-001	9.452789e-001
1.040406080557558e-002	5.000000e+000	2.020304e+000	5.000000e+000	5.000000e+000	4.006161e+000	5.000000e+000	1.026048e+000	1.026048e+000
1.040408855673933e-002	5.000000e+000	2.020443e+000	5.000000e+000	5.000000e+000	4.071157e+000	5.000000e+000	1.152203e+000	1.152203e+000
1.040410862208916e-002	5.000000e+000	2.020543e+000	5.000000e+000	5.000000e+000	4.114450e+000	5.000000e+000	1.354254e+000	1.354254e+000
1.040412884293867e-002	5.000000e+000	2.020644e+000	5.000000e+000	5.000000e+000	4.155439e+000	5.000000e+000	1.713646e+000	1.713646e+000
1.040414960671602e-002	5.000000e+000	2.020748e+000	5.000000e+000	5.000000e+000	4.195464e+000	5.000000e+000	2.223651e+000	2.223651e+000
1.040416644122907e-002	5.000000e+000	2.020832e+000	5.000000e+000	5.000000e+000	4.226634e+000	5.000000e+000	2.726873e+000	2.726873e+000
1.040416894111795e-002	5.000000e+000	2.020845e+000	5.000000e+000	5.000000e+000	4.231250e+000	5.000000e+000	2.821137e+000	2.821137e+000
1.040416956609017e-002	5.000000e+000	2.020848e+000	5.000000e+000	5.000000e+000	4.232389e+000	5.000000e+000	2.851263e+000	2.851262e+000
1.040417081603462e-002	5.000000e+000	2.020854e+000	5.000000e+000	5.000000e+000	4.234610e+000	5.000000e+000	2.928621e+000	2.928620e+000
1.040417331592350e-002	5.000000e+000	2.020867e+000	5.000000e+000	5.000000e+000	4.239048e+000	5.000000e+000	3.086158e+000	3.086157e+000
1.040417649894698e-002	5.000000e+000	2.020883e+000	5.000000e+000	5.000000e+000	4.244673e+000	5.000000e+000	3.208609e+000	3.208608e+000
1.040417945979874e-002	5.000000e+000	2.020897e+000	5.000000e+000	5.000000e+000	4.249870e+000	5.000000e+000	3.253793e+000	3.253794e+000
1.040418289503455e-002	5.000000e+000	2.020915e+000	5.000000e+000	5.000000e+000	4.255853e+000	5.000000e+000	3.286711e+000	3.286711e+000
1.040418788372699e-002	5.000000e+000	2.020939e+000	5.000000e+000	5.000000e+000	4.264459e+000	5.000000e+000	3.331134e+000	3.331134e+000
1.040419445969293e-002	5.000000e+000	2.020972e+000	5.000000e+000	5.000000e+000	4.275648e+000	5.000000e+000	3.379054e+000	3.379054e+000
1.040422434193889e-002	5.000000e+000	2.021122e+000	5.000000e+000	5.000000e+000	4.324409e+000	5.000000e+000	3.545351e+000	3.545351e+000
1.040425736531445e-002	5.000000e+000	2.021287e+000	5.000000e+000	5.000000e+000	4.374696e+000	5.000000e+000	3.685436e+000	3.685436e+000
1.040432147010679e-002	5.000000e+000	2.021607e+000	5.000000e+000	5.000000e+000	4.463492e+000	5.000000e+000	3.901785e+000	3.901785e+000
1.040444967969146e-002	5.000000e+000	2.022249e+000	5.000000e+000	5.000000e+000	4.622780e+000	5.000000e+000	4.251985e+000	4.251985e+000
1.040452489023795e-002	5.000000e+000	2.022624e+000	5.000000e+000	5.000000e+000	4.706768e+000	5.000000e+000	4.424927e+000	4.424927e+000
1.040457486942214e-002	5.000000e+000	2.022874e+000	5.000000e+000	5.000000e+000	4.757395e+000	5.000000e+000	4.524996e+000	4.524995e+000
1.040461003110110e-002	5.000000e+000	2.023050e+000	5.000000e+000	5.000000e+000	4.790755e+000	5.000000e+000	4.590123e+000	4.590122e+000
1.040463463293467e-002	5.000000e+000	2.023173e+000	5.000000e+000	5.000001e+000	4.812965e+000	5.000000e+000	4.633352e+000	4.633351e+000
1.040465240570572e-002	5.000000e+000	2.023262e+000	5.000000e+000	5.000002e+000	4.828387e+000	5.000001e+000	4.663376e+000	4.663375e+000
1.040466719039149e-002	5.000000e+000	2.023336e+000	5.000000e+000	5.000001e+000	4.840772e+000	5.000001e+000	4.687497e+000	4.687494e+000
1.040468358465549e-002	5.000000e+000	2.023418e+000	5.000000e+000	5.000000e+000	4.854040e+000	5.000000e+000	4.713373e+000	4.713368e+000
1.040469854705524e-002	5.000000e+000	2.023493e+000	5.000000e+000	5.000000e+000	4.865738e+000	4.999999e+000	4.736179e+000	4.736175e+000
1.040471476843036e-002	5.000000e+000	2.023574e+000	5.000000e+000	4.999998e+000	4.878122e+000	4.999998e+000	4.760149e+000	4.760145e+000
1.040471821139890e-002	5.000000e+000	2.023591e+000	5.000000e+000	4.999998e+000	4.880780e+000	4.999998e+000	4.765114e+000	4.765109e+000
1.040472509733597e-002	5.000000e+000	2.023625e+000	5.000000e+000	4.999999e+000	4.886214e+000	4.999998e+000	4.774811e+000	4.774806e+000
1.040473886921011e-002	5.000000e+000	2.023694e+000	5.000000e+000	4.999998e+000	4.896978e+000	4.999996e+000	4.793990e+000	4.793985e+000
1.040475378082332e-002	5.000000e+000	2.023769e+000	5.000000e+000	4.999998e+000	4.908277e+000	4.999994e+000	4.814788e+000	4.814785e+000
1.040475528794048e-002	5.000000e+000	2.023777e+000	5.000000e+000	4.999998e+000	4.909379e+000	4.999995e+000	4.816938e+000	4.816936e+000
1.040475830217479e-002	5.000000e+000	2.023792e+000	5.000000e+000	4.999999e+000	4.911539e+000	4.999996e+000	4.821324e+000	4.821322e+000
1.040475905573337e-002	5.000000e+000	2.023795e+000	5.000000e+000	4.999998e+000	4.912076e+000	4.999996e+000	4.822422e+000	4.822419e+000
1.040475924412302e-002	5.000000e+000	2.023796e+000	5.000000e+000	4.999998e+000	4.912209e+000	4.999996e+000	4.822695e+000	4.822693e+000
1.040475962090231e-002	5.000000e+000	2.023798e+000	5.000000e+000	4.999998e+000	4.912476e+000	4.999996e+000	4.823241e+000	4.823239e+000
1.040476037446089e-002	5.000000e+000	2.023802e+000	5.000000e+000	4.999998e+000	4.913009e+000	4.999996e+000	4.824332e+000	4.824329e+000
1.040476039800959e-002	5.000000e+000	2.023802e+000	5.000000e+000	4.999998e+000	4.913025e+000	4.999996e+000	4.824366e+000	4.824363e+000
1.040476044510700e-002	5.000000e+000	2.023802e+000	5.000000e+000	4.999998e+000	4.913059e+000	4.999996e+000	4.824433e+000	4.824431e+000
1.040476056285053e-002	5.000000e+000	2.023803e+000	5.000000e+000	4.999998e+000	4.913142e+000	4.999996e+000	4.824604e+000	4.824601e+000
1.040476060994794e-002	5.000000e+000	2.023803e+000	5.000000e+000	4.999998e+000	4.913175e+000	4.999997e+000	4.824671e+000	4.824669e+000
1.040476070414276e-002	5.000000e+000	2.023803e+000	5.000000e+000	4.999998e+000	4.913241e+000	4.999998e+000	4.824807e+000	4.824805e+000
1.040476089253241e-002	5.000000e+000	2.023804e+000	5.000000e+000	4.999998e+000	4.913374e+000	5.000000e+000	4.825078e+000	4.825076e+000
1.040476126931170e-002	5.000000e+000	2.023806e+000	5.000000e+000	4.999998e+000	4.913640e+000	5.000002e+000	4.825621e+000	4.825618e+000
1.040476202287028e-002	5.000000e+000	2.023810e+000	5.000000e+000	4.999998e+000	4.914172e+000	5.000008e+000	4.826701e+000	4.826698e+000
1.040476352998743e-002	5.000000e+000	2.023818e+000	5.000000e+000	4.999998e+000	4.915230e+000	5.000029e+000	4.828845e+000	4.828843e+000
1.040476654422175e-002	5.000000e+000	2.023833e+000	5.000000e+000	4.999998e+000	4.917334e+000	5.000088e+000	4.833087e+000	4.833085e+000
1.040476968109780e-002	5.000000e+000	2.023848e+000	5.000000e+000	4.999998e+000	4.919505e+000	5.000134e+000	4.837438e+000	4.837436e+000
1.040477277172566e-002	5.000000e+000	2.023864e+000	5.000000e+000	4.999997e+000	4.921618e+000	5.000114e+000	4.841656e+000	4.841654e+000
1.040477550583736e-002	5.000000e+000	2.023878e+000	5.000000e+000	4.999997e+000	4.923444e+000	5.000028e+000	4.845335e+000	4.845334e+000
1.040477730140085e-002	5.000000e+000	2.023886e+000	5.000000e+000	4.999997e+000	4.924592e+000	4.999969e+000	4.847722e+000	4.847720e+000
1.040477959805184e-002	5.000000e+000	2.023898e+000	5.000000e+000	4.999997e+000	4.926004e+000	4.999954e+000	4.850743e+000	4.850741e+000
1.040478072732769e-002	5.000000e+000	2.023904e+000	5.000000e+000	4.999997e+000	4.926694e+000	5.000034e+000	4.852219e+000	4.852217e+000
1.040478126716394e-002	5.000000e+000	2.023906e+000	5.000000e+000	4.999997e+000	4.927028e+000	5.000242e+000	4.852921e+000	4.852919e+000
1.040478167997089e-002	5.000000e+000	2.023908e+000	5.000000e+000	4.999997e+000	4.927301e+000	5.000688e+000	4.853456e+000	4.853455e+000
1.040478214981386e-002	5.000000e+000	2.023911e+000	5.000000e+000	4.999997e+000	4.927655e+000	5.001342e+000	4.854064e+000	4.854063e+000
1.040478268496198e-002	5.000000e+000	2.023913e+000	5.000000e+000	4.999997e+000	4.928096e+000	5.001659e+000	4.854756e+000	4.854754e+000
1.040478318018589e-002	5.000000e+000	2.023916e+000	5.000000e+000	4.999997e+000	4.928495e+000	5.001411e+000	4.855394e+000	4.855392e+000
1.040478371721702e-002	5.000000e+000	2.023919e+000	5.000000e+000	4.999997e+000	4.928883e+000	5.001003e+000	4.856084e+000	4.856082e+000
1.040478473443974e-002	5.000000e+000	2.023924e+000	5.000000e+000	4.999996e+000	4.929541e+000	5.000511e+000	4.857385e+000	4.857384e+000
1.040478574878042e-002	5.000000e+000	2.023929e+000	5.000000e+000	4.999996e+000	4.930162e+000	5.000256e+000	4.858675e+000	4.858674e+000
1.040478777746178e-002	5.000000e+000	2.023939e+000	5.000000e+000	4.999996e+000	4.931380e+000	5.000029e+000	4.861239e+000	4.861238e+000
1.040478819211100e-002	5.000000e+000	2.023941e+000	5.000000e+000	4.999996e+000	4.931628e+000	5.000007e+000	4.861761e+000	4.861759e+000
1.040478902140944e-002	5.000000e+000	2.023945e+000	5.000000e+000	4.999996e+000	4.932124e+000	4.999988e+000	4.862800e+000	4.862799e+000
1.040478922873405e-002	5.000000e+000	2.023946e+000	5.000000e+000	4.999997e+000	4.932248e+000	4.999984e+000	4.863059e+000	4.863058e+000
1.040478928056520e-002	5.000000e+000	2.023946e+000	5.000000e+000	4.999999e+000	4.932279e+000	4.999983e+000	4.863123e+000	4.863122e+000
1.040478938422751e-002	5.000000e+000	2.023947e+000	5.000000e+000	5.000006e+000	4.932340e+000	4.999982e+000	4.863250e+000	4.863250e+000
1.040478941014308e-002	5.000000e+000	2.023947e+000	5.000000e+000	5.000007e+000	4.932356e+000	4.999982e+000	4.863282e+000	4.863281e+000
1.040478956563654e-002	5.000000e+000	2.023948e+000	5.000000e+000	5.000010e+000	4.932448e+000	4.999980e+000	4.863469e+000	4.863470e+000
1.040478977296115e-002	5.000000e+000	2.023949e+000	5.000000e+000	5.000010e+000	4.932572e+000	4.999978e+000	4.863719e+000	4.863721e+000
1.040479018761037e-002	5.000000e+000	2.023951e+000	5.000000e+000	5.000011e+000	4.932819e+000	4.999975e+000	4.864226e+000	4.864229e+000
1.040479101690880e-002	5.000000e+000	2.023955e+000	5.000000e+000	5.000024e+000	4.933311e+000	4.999970e+000	4.865251e+000	4.865258e+000
1.040479267550568e-002	5.000000e+000	2.023963e+000	5.000000e+000	5.000061e+000	4.934296e+000	4.999965e+000	4.867298e+000	4.867318e+000
1.040479598917149e-002	5.000000e+000	2.023980e+000	5.000000e+000	5.000115e+000	4.936256e+000	4.999963e+000	4.871354e+000	4.871395e+000
1.040479898233098e-002	5.000000e+000	2.023995e+000	5.000000e+000	5.000100e+000	4.938024e+000	4.999963e+000	4.874992e+000	4.875029e+000
1.040480168880775e-002	5.000000e+000	2.024009e+000	5.000000e+000	5.000027e+000	4.939619e+000	4.999964e+000	4.878319e+000	4.878327e+000
1.040480351817534e-002	5.000000e+000	2.024018e+000	5.000000e+000	4.999941e+000	4.940696e+000	4.999964e+000	4.880724e+000	4.880699e+000
1.040480506609369e-002	5.000000e+000	2.024025e+000	5.000000e+000	4.999885e+000	4.941607e+000	4.999965e+000	4.882823e+000	4.882773e+000
1.040480695999028e-002	5.000000e+000	2.024035e+000	5.000000e+000	4.999889e+000	4.942720e+000	4.999965e+000	4.885109e+000	4.885056e+000
1.040480908628685e-002	5.000000e+000	2.024045e+000	5.000000e+000	5.000525e+000	4.943968e+000	4.999966e+000	4.886896e+000	4.886961e+000
1.040480973537102e-002	5.000000e+000	2.024049e+000	5.000000e+000	5.001732e+000	4.944348e+000	4.999966e+000	4.886744e+000	4.887066e+000
1.040481022628455e-002	5.000000e+000	2.024051e+000	5.000000e+000	5.002500e+000	4.944634e+000	4.999966e+000	4.886441e+000	4.887071e+000
1.040481092123266e-002	5.000000e+000	2.024055e+000	5.000000e+000	5.001373e+000	4.945036e+000	4.999967e+000	4.887048e+000	4.887789e+000
1.040481139359603e-002	5.000000e+000	2.024057e+000	5.000000e+000	5.000384e+000	4.945306e+000	4.999967e+000	4.888265e+000	4.888773e+000
1.040481198113422e-002	5.000000e+000	2.024060e+000	5.000000e+000	5.000119e+000	4.945633e+000	4.999967e+000	4.889902e+000	4.890110e+000
1.040481291811571e-002	5.000000e+000	2.024065e+000	5.000000e+000	5.000089e+000	4.946129e+000	4.999967e+000	4.891700e+000	4.891742e+000
1.040481416440095e-002	5.000000e+000	2.024071e+000	5.000000e+000	5.000010e+000	4.946715e+000	4.999968e+000	4.893342e+000	4.893326e+000
1.040481622064394e-002	5.000000e+000	2.024081e+000	5.000000e+000	4.999994e+000	4.947461e+000	4.999969e+000	4.895603e+000	4.895560e+000
1.040482008264338e-002	5.000000e+000	2.024100e+000	5.000000e+000	4.999973e+000	4.948419e+000	4.999969e+000	4.899671e+000	4.899617e+000
1.040482667661272e-002	5.000000e+000	2.024133e+000	5.000000e+000	4.999975e+000	4.950008e+000	4.999971e+000	4.906400e+000	4.906342e+000
1.040483630345095e-002	5.000000e+000	2.024182e+000	5.000000e+000	4.999976e+000	4.953453e+000	4.999973e+000	4.914938e+000	4.914875e+000
1.040484676173332e-002	5.000000e+000	2.024234e+000	5.000000e+000	4.999978e+000	4.958422e+000	4.999976e+000	4.921187e+000	4.921116e+000
1.040485814880427e-002	5.000000e+000	2.024291e+000	5.000000e+000	4.999979e+000	4.964245e+000	4.999978e+000	4.926539e+000	4.926467e+000
1.040487066566936e-002	5.000000e+000	2.024353e+000	5.000000e+000	4.999981e+000	4.970455e+000	4.999980e+000	4.934827e+000	4.934764e+000
1.040488276313246e-002	5.000000e+000	2.024414e+000	5.000000e+000	4.999983e+000	4.976134e+000	4.999982e+000	4.944827e+000	4.944775e+000
1.040489493209176e-002	5.000000e+000	2.024475e+000	5.000000e+000	4.999985e+000	4.981299e+000	4.999983e+000	4.954658e+000	4.954614e+000
1.040491751935327e-002	5.000000e+000	2.024588e+000	5.000000e+000	4.999986e+000	4.988660e+000	4.999986e+000	4.970007e+000	4.969975e+000
1.040496269387629e-002	5.000000e+000	2.024813e+000	5.000000e+000	4.999990e+000	4.996687e+000	4.999989e+000	4.989628e+000	4.989611e+000
1.040501869715457e-002	5.000000e+000	2.025094e+000	5.000000e+000	4.999992e+000	4.999684e+000	4.999992e+000	4.998655e+000	4.998647e+000
1.040507624894361e-002	5.000000e+000	2.025381e+000	5.000000e+000	4.999994e+000	4.999929e+000	4.999994e+000	4.999900e+000	4.999895e+000
1.040514111554523e-002	5.000000e+000	2.025706e+000	5.000000e+000	4.999996e+000	4.999929e+000	4.999996e+000	4.999901e+000	4.999897e+000
1.040520848206852e-002	5.000000e+000	2.026042e+000	5.000000e+000	4.999997e+000	4.999928e+000	4.999997e+000	4.999899e+000	4.999897e+000
1.040534321511510e-002	5.000000e+000	2.026716e+000	5.000000e+000	4.999999e+000	4.999928e+000	4.999998e+000	4.999893e+000	4.999892e+000
1.040556406402281e-002	5.000000e+000	2.027820e+000	5.000000e+000	5.000000e+000	4.999930e+000	4.999999e+000	4.999891e+000	4.999891e+000
1.040577554313751e-002	5.000000e+000	2.028878e+000	5.000000e+000	5.000000e+000	4.999932e+000	5.000000e+000	4.999891e+000	4.999891e+000
1.040597051960368e-002	5.000000e+000	2.029853e+000	5.000000e+000	5.000000e+000	4.999934e+000	5.000000e+000	4.999891e+000	4.999891e+000
1.040619629118299e-002	5.000000e+000	2.030982e+000	5.000000e+000	5.000000e+000	4.999936e+000	5.000000e+000	4.999893e+000	4.999893e+000
1.040648075481382e-002	5.000000e+000	2.032404e+000	5.000000e+000	5.000000e+000	4.999941e+000	5.000000e+000	4.999899e+000	4.999899e+000
1.040704968207548e-002	5.000000e+000	2.035249e+000	5.000000e+000	5.000000e+000	4.999958e+000	5.000000e+000	4.999925e+000	4.999925e+000
1.040760666863948e-002	5.000000e+000	2.038033e+000	5.000000e+000	5.000000e+000	4.999978e+000	5.000000e+000	4.999959e+000	4.999959e+000
1.040820392197419e-002	5.000000e+000	2.041020e+000	5.000000e+000	5.000000e+000	4.999989e+000	5.000000e+000	4.999979e+000	4.999979e+000
1.040878781298491e-002	5.000000e+000	2.043939e+000	5.000000e+000	5.000000e+000	4.999992e+000	5.000000e+000	4.999985e+000	4.999985e+000
